Unit,Model,SL,ratio,lots,markup,term_k,eval_end,fill_rate,cycle_service,avg_oh,avg_bl,total_cost,demand_2024,end_oh,end_pipe
BR_1.0-1.5,xgb,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,139967.06546057013,0.0,1679604.7855268414,525300.0,129635.8154605701,100100.0
BR_1.0-1.5,xgb,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,139967.06546057013,0.0,1679604.7855268414,525300.0,129635.8154605701,100100.0
BR_1.0-1.5,xgb,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,139967.06546057013,0.0,1679604.7855268414,525300.0,129635.8154605701,100100.0
BR_1.0-1.5,xgb,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,139967.06546057013,0.0,1679604.7855268414,525300.0,129635.8154605701,100100.0
BR_1.0-1.5,xgb,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,129258.53226722195,0.0,1551102.3872066634,525300.0,116123.1184153395,111056.93703125024
BR_1.0-1.5,xgb,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,2648799.0440950627,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,2648799.0440950627,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,2648799.0440950627,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,2648799.0440950627,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,2648799.0440950627,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,210860.54881833223,0.0,2530326.5858199866,525300.0,190026.10037107905,104799.5099656771
BR_1.0-1.5,xgb,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,319425.93944912957,0.0,3833111.2733895546,525300.0,296582.1894491295,75075.0
BR_1.0-1.5,xgb,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,319425.93944912957,0.0,3833111.2733895546,525300.0,296582.1894491295,75075.0
BR_1.0-1.5,xgb,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,319425.93944912957,0.0,3833111.2733895546,525300.0,296582.1894491295,75075.0
BR_1.0-1.5,xgb,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,319425.93944912957,0.0,3833111.2733895546,525300.0,296582.1894491295,75075.0
BR_1.0-1.5,xgb,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,319425.93944912957,0.0,3833111.2733895546,525300.0,296582.1894491295,75075.0
BR_1.0-1.5,xgb,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,302967.8514323759,0.0,3635614.2171885106,525300.0,276609.3183907991,94333.83347940055
BR_1.7-2.2,arima,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,252351.04196265107,0.0,3028212.503551813,700550.0,185696.87529598433,0.0
BR_1.7-2.2,arima,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,252351.04196265107,0.0,3028212.503551813,700550.0,185696.87529598433,0.0
BR_1.7-2.2,arima,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,252351.04196265107,0.0,3028212.503551813,700550.0,185696.87529598433,0.0
BR_1.7-2.2,arima,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,252351.04196265107,0.0,3028212.503551813,700550.0,185696.87529598433,0.0
BR_1.7-2.2,arima,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,252351.04196265107,0.0,3028212.503551813,700550.0,185696.87529598433,0.0
BR_1.7-2.2,arima,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,236581.96994052138,0.0,2838983.6392862564,700550.0,167527.60429540998,0.0
BR_1.7-2.2,arima,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,3778205.939981249,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,3778205.939981249,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,3778205.939981249,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,3778205.939981249,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,3778205.939981249,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,298489.8943222042,0.0,3581878.731866451,700550.0,222499.4387150883,0.0
BR_1.7-2.2,arima,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,381520.92160004174,0.0,4578251.059200501,700550.0,306525.0882667084,0.0
BR_1.7-2.2,arima,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,381520.92160004174,0.0,4578251.059200501,700550.0,306525.0882667084,0.0
BR_1.7-2.2,arima,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,381520.92160004174,0.0,4578251.059200501,700550.0,306525.0882667084,0.0
BR_1.7-2.2,arima,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,381520.92160004174,0.0,4578251.059200501,700550.0,306525.0882667084,0.0
BR_1.7-2.2,arima,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,381520.92160004174,0.0,4578251.059200501,700550.0,306525.0882667084,0.0
BR_1.7-2.2,arima,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,368151.2196380093,0.0,4417814.635656112,700550.0,284355.99228173983,0.0
BR_1.7-2.2,croston,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,267453.5382070504,0.0,3209442.458484605,700550.0,190372.2882070504,0.0
BR_1.7-2.2,croston,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,267453.5382070504,0.0,3209442.458484605,700550.0,190372.2882070504,0.0
BR_1.7-2.2,croston,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,267453.5382070504,0.0,3209442.458484605,700550.0,190372.2882070504,0.0
BR_1.7-2.2,croston,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,267453.5382070504,0.0,3209442.458484605,700550.0,190372.2882070504,0.0
BR_1.7-2.2,croston,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,267453.5382070504,0.0,3209442.458484605,700550.0,190372.2882070504,0.0
BR_1.7-2.2,croston,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,256640.2309403231,0.0,3079682.771283877,700550.0,170744.84280985605,0.0
BR_1.7-2.2,croston,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,4039614.9777214797,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,4039614.9777214797,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,4039614.9777214797,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,4039614.9777214797,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,4039614.9777214797,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,321963.76504160446,0.0,3863565.180499254,700550.0,226815.2792530012,0.0
BR_1.7-2.2,croston,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,404044.79763516085,0.0,4848537.57162193,700550.0,291511.4643018276,0.0
BR_1.7-2.2,croston,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,404044.79763516085,0.0,4848537.57162193,700550.0,291511.4643018276,0.0
BR_1.7-2.2,croston,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,404044.79763516085,0.0,4848537.57162193,700550.0,291511.4643018276,0.0
BR_1.7-2.2,croston,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,404044.79763516085,0.0,4848537.57162193,700550.0,291511.4643018276,0.0
BR_1.7-2.2,croston,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,404044.79763516085,0.0,4848537.57162193,700550.0,291511.4643018276,0.0
BR_1.7-2.2,croston,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,395468.4739339905,0.0,4745621.687207886,700550.0,289908.02469191607,0.0
BR_1.7-2.2,hybrid,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,393884.07856833556,0.0,4726608.942820027,700550.0,204190.3285683355,0.0
BR_1.7-2.2,hybrid,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,393884.07856833556,0.0,4726608.942820027,700550.0,204190.3285683355,0.0
BR_1.7-2.2,hybrid,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,393884.07856833556,0.0,4726608.942820027,700550.0,204190.3285683355,0.0
BR_1.7-2.2,hybrid,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,393884.07856833556,0.0,4726608.942820027,700550.0,204190.3285683355,0.0
BR_1.7-2.2,hybrid,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,393884.07856833556,0.0,4726608.942820027,700550.0,204190.3285683355,0.0
BR_1.7-2.2,hybrid,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,386385.56300095934,0.0,4636626.756011512,700550.0,202969.53477716283,0.0
BR_1.7-2.2,hybrid,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,5927667.169903081,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,5927667.169903081,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,5927667.169903081,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,5927667.169903081,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,5927667.169903081,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,482754.84763592755,0.0,5793058.17163113,700550.0,308092.020048124,0.0
BR_1.7-2.2,hybrid,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,614929.209344284,0.0,7379150.512131408,700550.0,446089.62601095065,0.0
BR_1.7-2.2,hybrid,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,614929.209344284,0.0,7379150.512131408,700550.0,446089.62601095065,0.0
BR_1.7-2.2,hybrid,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,614929.209344284,0.0,7379150.512131408,700550.0,446089.62601095065,0.0
BR_1.7-2.2,hybrid,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,614929.209344284,0.0,7379150.512131408,700550.0,446089.62601095065,0.0
BR_1.7-2.2,hybrid,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,614929.209344284,0.0,7379150.512131408,700550.0,446089.62601095065,0.0
BR_1.7-2.2,hybrid,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,599778.5736796961,0.0,7197342.884156353,700550.0,426380.1344956027,0.0
BR_1.7-2.2,mitra,0.9,2,True,-1.0,0.0,2024-12-01,0.9917884204360027,0.6666666666666666,68453.07414018404,479.385171963193,832942.133809325,700550.0,0.0,75075.0
BR_1.7-2.2,mitra,0.9,5,True,-1.0,0.0,2024-12-01,0.9917884204360027,0.6666666666666666,68453.07414018404,479.385171963193,850200.0,700550.0,0.0,75075.0
BR_1.7-2.2,mitra,0.9,10,True,-1.0,0.0,2024-12-01,0.9917884204360027,0.6666666666666666,68453.07414018404,479.385171963193,878963.1103177916,700550.0,0.0,75075.0
BR_1.7-2.2,mitra,0.9,20,True,-1.0,0.0,2024-12-01,0.9917884204360027,0.6666666666666666,68453.07414018404,479.385171963193,936489.3309533747,700550.0,0.0,75075.0
BR_1.7-2.2,mitra,0.9,50,True,-1.0,0.0,2024-12-01,0.9917884204360027,0.6666666666666666,68453.07414018404,479.385171963193,1109067.9928601242,700550.0,0.0,75075.0
BR_1.7-2.2,mitra,0.9,10,False,-1.0,0.0,2024-12-01,0.9499651451836058,0.6666666666666666,54737.71374479282,2920.993128468748,1007371.7403537636,700550.0,0.0,83042.68272253574
BR_1.7-2.2,mitra,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1105640.3884253418,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1105640.3884253418,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1105640.3884253418,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1105640.3884253418,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1105640.3884253418,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,74127.6482539077,0.0,889531.7790468924,700550.0,1699.1867203601287,84126.07682607602
BR_1.7-2.2,mitra,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,108384.49922027295,0.0,1300613.9906432754,700550.0,35474.082553606306,75075.0
BR_1.7-2.2,mitra,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,108384.49922027295,0.0,1300613.9906432754,700550.0,35474.082553606306,75075.0
BR_1.7-2.2,mitra,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,108384.49922027295,0.0,1300613.9906432754,700550.0,35474.082553606306,75075.0
BR_1.7-2.2,mitra,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,108384.49922027295,0.0,1300613.9906432754,700550.0,35474.082553606306,75075.0
BR_1.7-2.2,mitra,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,108384.49922027295,0.0,1300613.9906432754,700550.0,35474.082553606306,75075.0
BR_1.7-2.2,mitra,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,99232.81538367427,0.0,1190793.7846040912,700550.0,22840.241413421463,85345.1561256281
BR_1.7-2.2,naive,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,444093.50636222074,0.0,5329122.076346649,700550.0,341987.25636222074,0.0
BR_1.7-2.2,naive,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,444093.50636222074,0.0,5329122.076346649,700550.0,341987.25636222074,0.0
BR_1.7-2.2,naive,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,444093.50636222074,0.0,5329122.076346649,700550.0,341987.25636222074,0.0
BR_1.7-2.2,naive,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,444093.50636222074,0.0,5329122.076346649,700550.0,341987.25636222074,0.0
BR_1.7-2.2,naive,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,444093.50636222074,0.0,5329122.076346649,700550.0,341987.25636222074,0.0
BR_1.7-2.2,naive,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,437114.8299880214,0.0,5245377.959856257,700550.0,329852.7454375548,0.0
BR_1.7-2.2,naive,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,6482863.557960834,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,6482863.557960834,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,6482863.557960834,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,6482863.557960834,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,6482863.557960834,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,534143.2511878093,0.0,6409719.014253711,700550.0,409141.1407383224,0.0
BR_1.7-2.2,naive,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,646870.0283950474,0.0,7762440.340740569,700550.0,500970.0283950474,0.0
BR_1.7-2.2,naive,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,646870.0283950474,0.0,7762440.340740569,700550.0,500970.0283950474,0.0
BR_1.7-2.2,naive,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,646870.0283950474,0.0,7762440.340740569,700550.0,500970.0283950474,0.0
BR_1.7-2.2,naive,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,646870.0283950474,0.0,7762440.340740569,700550.0,500970.0283950474,0.0
BR_1.7-2.2,naive,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,646870.0283950474,0.0,7762440.340740569,700550.0,500970.0283950474,0.0
BR_1.7-2.2,naive,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,643323.5941178211,0.0,7719883.129413853,700550.0,498359.68188600685,0.0
BR_1.7-2.2,rf,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,355070.1561882641,0.0,4260841.874259169,700550.0,240451.40618826414,0.0
BR_1.7-2.2,rf,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,355070.1561882641,0.0,4260841.874259169,700550.0,240451.40618826414,0.0
BR_1.7-2.2,rf,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,355070.1561882641,0.0,4260841.874259169,700550.0,240451.40618826414,0.0
BR_1.7-2.2,rf,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,355070.1561882641,0.0,4260841.874259169,700550.0,240451.40618826414,0.0
BR_1.7-2.2,rf,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,355070.1561882641,0.0,4260841.874259169,700550.0,240451.40618826414,0.0
BR_1.7-2.2,rf,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,341814.60705028387,0.0,4101775.284603406,700550.0,234358.40833502111,0.0
BR_1.7-2.2,rf,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,5467413.216517563,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,5467413.216517563,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,5467413.216517563,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,5467413.216517563,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,5467413.216517563,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,444411.39197515504,0.0,5332936.70370186,700550.0,316658.36189160123,0.0
BR_1.7-2.2,rf,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,575524.6023204104,0.0,6906295.227844926,700550.0,431710.01898707706,0.0
BR_1.7-2.2,rf,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,575524.6023204104,0.0,6906295.227844926,700550.0,431710.01898707706,0.0
BR_1.7-2.2,rf,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,575524.6023204104,0.0,6906295.227844926,700550.0,431710.01898707706,0.0
BR_1.7-2.2,rf,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,575524.6023204104,0.0,6906295.227844926,700550.0,431710.01898707706,0.0
BR_1.7-2.2,rf,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,575524.6023204104,0.0,6906295.227844926,700550.0,431710.01898707706,0.0
BR_1.7-2.2,rf,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,559988.6007935898,0.0,6719863.209523078,700550.0,409265.6314042079,0.0
BR_1.7-2.2,sba,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,230483.4783163853,0.0,2765801.7397966236,700550.0,153402.2283163853,0.0
BR_1.7-2.2,sba,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,230483.4783163853,0.0,2765801.7397966236,700550.0,153402.2283163853,0.0
BR_1.7-2.2,sba,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,230483.4783163853,0.0,2765801.7397966236,700550.0,153402.2283163853,0.0
BR_1.7-2.2,sba,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,230483.4783163853,0.0,2765801.7397966236,700550.0,153402.2283163853,0.0
BR_1.7-2.2,sba,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,230483.4783163853,0.0,2765801.7397966236,700550.0,153402.2283163853,0.0
BR_1.7-2.2,sba,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,220469.40912700814,0.0,2645632.9095240976,700550.0,138522.45189963968,0.0
BR_1.7-2.2,sba,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,3494768.0193731766,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,3494768.0193731766,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,3494768.0193731766,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,3494768.0193731766,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,3494768.0193731766,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,279634.4014709498,0.0,3355612.8176513975,700550.0,189684.88585346105,0.0
BR_1.7-2.2,sba,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,364271.04356573283,0.0,4371252.522788794,700550.0,270506.4602323995,0.0
BR_1.7-2.2,sba,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,364271.04356573283,0.0,4371252.522788794,700550.0,270506.4602323995,0.0
BR_1.7-2.2,sba,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,364271.04356573283,0.0,4371252.522788794,700550.0,270506.4602323995,0.0
BR_1.7-2.2,sba,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,364271.04356573283,0.0,4371252.522788794,700550.0,270506.4602323995,0.0
BR_1.7-2.2,sba,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,364271.04356573283,0.0,4371252.522788794,700550.0,270506.4602323995,0.0
BR_1.7-2.2,sba,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,346209.2676151926,0.0,4154511.2113823113,700550.0,247254.94641036214,0.0
BR_1.7-2.2,ses,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,239977.40846244633,0.0,2879728.901549356,700550.0,162896.15846244642,0.0
BR_1.7-2.2,ses,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,239977.40846244633,0.0,2879728.901549356,700550.0,162896.15846244642,0.0
BR_1.7-2.2,ses,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,239977.40846244633,0.0,2879728.901549356,700550.0,162896.15846244642,0.0
BR_1.7-2.2,ses,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,239977.40846244633,0.0,2879728.901549356,700550.0,162896.15846244642,0.0
BR_1.7-2.2,ses,0.9,50,True,-1.0,0.0,2024-12-01,1.0,1.0,239977.40846244633,0.0,2879728.901549356,700550.0,162896.15846244642,0.0
BR_1.7-2.2,ses,0.9,10,False,-1.0,0.0,2024-12-01,1.0,1.0,226784.69295608765,0.0,2721416.3154730517,700550.0,145314.34567535698,0.0
BR_1.7-2.2,ses,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,3529551.8595647067,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,3529551.8595647067,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,3529551.8595647067,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,3529551.8595647067,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,3529551.8595647067,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,287242.44987238274,0.0,3446909.398468593,700550.0,195742.0101724849,0.0
BR_1.7-2.2,ses,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,367310.5688174448,0.0,4407726.825809337,700550.0,263118.9021507781,0.0
BR_1.7-2.2,ses,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,367310.5688174448,0.0,4407726.825809337,700550.0,263118.9021507781,0.0
BR_1.7-2.2,ses,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,367310.5688174448,0.0,4407726.825809337,700550.0,263118.9021507781,0.0
BR_1.7-2.2,ses,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,367310.5688174448,0.0,4407726.825809337,700550.0,263118.9021507781,0.0
BR_1.7-2.2,ses,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,367310.5688174448,0.0,4407726.825809337,700550.0,263118.9021507781,0.0
BR_1.7-2.2,ses,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,355271.9875200058,0.0,4263263.850240069,700550.0,252485.2781230103,0.0
BR_1.7-2.2,tsb,0.9,2,True,-1.0,0.0,2024-12-01,1.0,1.0,263152.42864952615,0.0,3157829.143794314,700550.0,167302.4286495262,0.0
BR_1.7-2.2,tsb,0.9,5,True,-1.0,0.0,2024-12-01,1.0,1.0,263152.42864952615,0.0,3157829.143794314,700550.0,167302.4286495262,0.0
BR_1.7-2.2,tsb,0.9,10,True,-1.0,0.0,2024-12-01,1.0,1.0,263152.42864952615,0.0,3157829.143794314,700550.0,167302.4286495262,0.0
BR_1.7-2.2,tsb,0.9,20,True,-1.0,0.0,2024-12-01,1.0,1.0,263152.42864952615,0.0,3157829.143794314,700550.0,167302.4286495262,0.0
